            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459917.500000000, A.D. 2022-Dec-04 00:00:00.0000, -1.357816195258359E+06,  5.200905793268393E+04,  3.120133869179762E+04,  1.002210169459509E-03, -1.565573469570603E-02,  1.071318791633392E-04,  4.533703354255771E+00,  1.359170072415182E+06, -1.597823994172377E-03,
2459918.500000000, A.D. 2022-Dec-05 00:00:00.0000, -1.357728654560215E+06,  5.065646171221013E+04,  3.121056949784749E+04,  1.024204507733775E-03, -1.565435379443626E-02,  1.065432664012749E-04,  4.533241934163493E+00,  1.359031742151548E+06, -1.604275042483495E-03,
2459919.500000000, A.D. 2022-Dec-06 00:00:00.0000, -1.357639211051249E+06,  4.930398722405385E+04,  3.121974921015702E+04,  1.046256768396955E-03, -1.565291639363540E-02,  1.059491653586158E-04,  4.532778646564835E+00,  1.358892852023585E+06, -1.610783877377362E-03,
2459920.500000000, A.D. 2022-Dec-07 00:00:00.0000, -1.357547859713624E+06,  4.795163946192202E+04,  3.122887735775805E+04,  1.068367257956486E-03, -1.565141987166883E-02,  1.053496529096953E-04,  4.532313474753449E+00,  1.358753397022857E+06, -1.617350860432107E-03,
2459921.500000000, A.D. 2022-Dec-08 00:00:00.0000, -1.357454595503809E+06,  4.659942365297935E+04,  3.123795347697630E+04,  1.090536262309743E-03, -1.564986144271153E-02,  1.047448215182713E-04,  4.531846401920468E+00,  1.358613372110193E+06, -1.623976339219158E-03,
2459922.500000000, A.D. 2022-Dec-09 00:00:00.0000, -1.357359413355008E+06,  4.524734527293273E+04,  3.124697711291455E+04,  1.112764031705502E-03, -1.564823813496947E-02,  1.041347824817960E-04,  4.531377411160675E+00,  1.358472772217535E+06, -1.630660632456737E-03,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000, -1.357262308180998E+06,  4.389541006317452E+04,  3.125594782124079E+04,  1.135050761362475E-03, -1.564654676672807E-02,  1.035196697483374E-04,  4.530906485483305E+00,  1.358331592251181E+06, -1.637404010890580E-03,
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000, -1.357163274881993E+06,  4.254362404989643E+04,  3.126486517033058E+04,  1.157396565502598E-03, -1.564478392266723E-02,  1.028996443166981E-04,  4.530433607829522E+00,  1.358189827097020E+06, -1.644206671750706E-03,
2459925.500000000, A.D. 2022-Dec-12 00:00:00.0000, -1.357062308352941E+06,  4.119199356540374E+04,  3.127372874381922E+04,  1.179801445776048E-03, -1.564294592794834E-02,  1.022748993316737E-04,  4.529958761097863E+00,  1.358047471628163E+06, -1.651068707682051E-03,
2459926.500000000, A.D. 2022-Dec-13 00:00:00.0000, -1.356959403494942E+06,  3.984052527160562E+04,  3.128253814362508E+04,  1.202265250586790E-03, -1.564102882373927E-02,  1.016456658959920E-04,  4.529481928179930E+00,  1.357904520715641E+06, -1.657990066781716E-03,
2459927.500000000, A.D. 2022-Dec-14 00:00:00.0000, -1.356854555230589E+06,  3.848922618554390E+04,  3.129129299350631E+04,  1.224787624764406E-03, -1.563902834468956E-02,  1.010122196078590E-04,  4.529003092008920E+00,  1.357760969242954E+06, -1.664970503190493E-03,
2459928.500000000, A.D. 2022-Dec-15 00:00:00.0000, -1.356747758524117E+06,  3.713810370672708E+04,  3.129999294321321E+04,  1.247367948342418E-03, -1.563693990003745E-02,  1.003748878003648E-04,  4.528522235623912E+00,  1.357616812125348E+06, -1.672009517028904E-03,
2459929.500000000, A.D. 2022-Dec-16 00:00:00.0000, -1.356639008407366E+06,  3.578716564584414E+04,  3.130863767329334E+04,  1.270005262984627E-03, -1.563475856111352E-02,  9.973405739057122E-05,  4.528039342253161E+00,  1.357472044334778E+06, -1.679106282264103E-03,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000, -1.356528300012681E+06,  3.443642025414945E+04,  3.131722690059455E+04,  1.292698184849260E-03, -1.563247905900463E-02,  9.909018314174182E-05,  4.527554395420064E+00,  1.357326660931685E+06, -1.686259561344640E-03,
2459931.500000000, A.D. 2022-Dec-18 00:00:00.0000, -1.356415628613945E+06,  3.308587625244545E+04,  3.132576038448812E+04,  1.315444803395851E-03, -1.563009579705364E-02,  9.844379600191296E-05,  4.527067379075722E+00,  1.357180657104728E+06, -1.693467606146457E-03,
2459932.500000000, A.D. 2022-Dec-19 00:00:00.0000, -1.356300989676946E+06,  3.173554285814913E+04,  3.133423793379799E+04,  1.338242566821890E-03, -1.562760288369865E-02,  9.779551100607981E-05,  4.526578277761919E+00,  1.357034028219652E+06, -1.700728045936523E-03,
2459933.500000000, A.D. 2022-Dec-20 00:00:00.0000, -1.356184378920140E+06,  3.038542980842007E+04,  3.134265941436858E+04,  1.361088156465229E-03, -1.562499419189621E-02,  9.714603401719032E-05,  4.526087076808040E+00,  1.356886769878317E+06, -1.708037764681256E-03,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000, -1.356065792386593E+06,  2.903554737675976E+04,  3.135102475713080E+04,  1.383977354624159E-03, -1.562226345203000E-02,  9.649616633348752E-05,  4.525593762564362E+00,  1.356738877988638E+06, -1.715392772106404E-03,
2459935.500000000, A.D. 2022-Dec-22 00:00:00.0000, -1.355945226527383E+06,  2.768590637986980E+04,  3.135933396643001E+04,  1.406904912829869E-03, -1.561940438577681E-02,  9.584680590602346E-05,  4.525098322672603E+00,  1.356590348845697E+06, -1.722788075454117E-03,
2459936.500000000, A.D. 2022-Dec-23 00:00:00.0000, -1.355822678296015E+06,  2.633651817088989E+04,  3.136758712825699E+04,  1.429864430655728E-03, -1.561641088888706E-02,  9.519894359069723E-05,  4.524600746372203E+00,  1.356441179223557E+06, -1.730217561882727E-03,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000, -1.355698145252220E+06,  2.498739461489826E+04,  3.137578441789678E+04,  1.452848261552677E-03, -1.561327726306294E-02,  9.455365290776847E-05,  4.524101024836880E+00,  1.356291366476167E+06, -1.737673907648297E-03,
2459938.500000000, A.D. 2022-Dec-25 00:00:00.0000, -1.355571625672401E+06,  2.363854804072706E+04,  3.138392610625771E+04,  1.475847464844760E-03, -1.560999850523915E-02,  9.391207087552575E-05,  4.523599151532397E+00,  1.356140908644612E+06, -1.745148532993070E-03,
2459939.500000000, A.D. 2022-Dec-26 00:00:00.0000, -1.355443118660757E+06,  2.228999116938744E+04,  3.139201256435684E+04,  1.498851820971161E-03, -1.560657062012788E-02,  9.327537113715170E-05,  4.523095122576120E+00,  1.355989804564906E+06, -1.752631618844991E-03,
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000, -1.355312624256623E+06,  2.094173700896654E+04,  3.140004426472444E+04,  1.521849933529916E-03, -1.560299100794626E-02,  9.264472298573488E-05,  4.522588937083410E+00,  1.355838053971843E+06, -1.760112209555812E-03,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000, -1.355180143527147E+06,  1.959379872007885E+04,  3.140802177906330E+04,  1.544829451657103E-03, -1.559925879585942E-02,  9.202124394754735E-05,  4.522080597465522E+00,  1.355685657588298E+06, -1.767578432657433E-03,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000, -1.355045678636473E+06,  1.824618945194907E+04,  3.141594577135845E+04,  1.567777397573747E-03, -1.559537517180472E-02,  9.140594252489160E-05,  4.521570109650124E+00,  1.355532617191340E+06, -1.775017821745295E-03,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000, -1.354909232881375E+06,  1.689892215240325E+04,  3.142381698578343E+04,  1.590680615057606E-03, -1.559134364345719E-02,  9.079965596451439E-05,  4.521057483191687E+00,  1.355378935645330E+06, -1.782417757191629E-03,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000, -1.354770810683486E+06,  1.555200936084272E+04,  3.143163622924014E+04,  1.613526320299105E-03, -1.558717016538047E-02,  9.020298940616133E-05,  4.520542731239812E+00,  1.355224616892416E+06, -1.789766005980506E-03,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -1.354630417531006E+06,  1.420546299731827E+04,  3.143940434895225E+04,  1.636302711538109E-03, -1.558286309774412E-02,  8.961626340290262E-05,  4.520025870342634E+00,  1.355069665893607E+06, -1.797051317592622E-03,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -1.354488059867308E+06,  1.285929416310527E+04,  3.144712220613258E+04,  1.658999578051016E-03, -1.557843298037690E-02,  8.903947659060461E-05,  4.519506920077307E+00,  1.354914088517986E+06, -1.804264017552818E-03,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -1.354343744929324E+06,  1.151351296870012E+04,  3.145479064729097E+04,  1.681608842465750E-03, -1.557389212636652E-02,  8.847228921819369E-05,  4.518985902517537E+00,  1.354757891383081E+06, -1.811396533989283E-03,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -1.354197480544274E+06,  1.016812840390997E+04,  3.146241047516592E+04,  1.704124973025695E-03, -1.556925405990991E-02,  8.791403133326815E-05,  4.518462841566525E+00,  1.354601081654893E+06, -1.818443795341262E-03,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -1.354049274898305E+06,  8.823148261685543E+03,  3.146998242147727E+04,  1.726545214302435E-03, -1.556453284366293E-02,  8.736373664911500E-05,  4.517937762200099E+00,  1.354443666820987E+06, -1.825403449192702E-03,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -1.353899136294230E+06,  7.478579122548411E+03,  3.147750712363614E+04,  1.748869605971247E-03, -1.555974236143694E-02,  8.682019949919021E-05,  4.517410689676347E+00,  1.354285654453547E+06, -1.832275873102427E-03,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -1.353747072916942E+06,  6.134426399882852E+03,  3.148498510713673E+04,  1.771100789612832E-03, -1.555489564273881E-02,  8.628204781388395E-05,  4.516881648772460E+00,  1.354127051980589E+06, -1.839063978246821E-03,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -1.353593092623403E+06,  4.790694437995302E+03,  3.149241677452064E+04,  1.793243643089548E-03, -1.555000433635368E-02,  8.574781973155147E-05,  4.516350663103752E+00,  1.353967866481804E+06, -1.845772845687328E-03,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -1.353437202769430E+06,  3.447386649752643E+03,  3.149980240095426E+04,  1.815304801512564E-03, -1.554507827702230E-02,  8.521604300508728E-05,  4.515817754564243E+00,  1.353808104520855E+06, -1.852409252954034E-03,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -1.353279410081388E+06,  2.104505685867156E+03,  3.150714213651735E+04,  1.837292104712397E-03, -1.554012526768401E-02,  8.468530353001290E-05,  4.515282942915001E+00,  1.353647772021962E+06, -1.858981130625532E-03,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -1.353119720576050E+06,  7.620536133854566E+02,  3.151443601366541E+04,  1.859214055101532E-03, -1.553515101395699E-02,  8.415430047931192E-05,  4.514746245530143E+00,  1.353486874193753E+06, -1.865497031052514E-03,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -1.352958139524745E+06, -5.799679055083307E+02,  3.152168395878512E+04,  1.881079327495317E-03, -1.553015920459245E-02,  8.362188474232528E-05,  4.514207677287352E+00,  1.353325415496446E+06, -1.871965649716412E-03,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -1.352794671457271E+06, -1.921557446570443E+03,  3.152888580643071E+04,  1.902896351275099E-03, -1.552515169682742E-02,  8.308708215493295E-05,  4.513667250587750E+00,  1.353163399647803E+06, -1.878395418487209E-03,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -1.352629320197390E+06, -3.262713675945806E+03,  3.153604131487850E+04,  1.924672996599667E-03, -1.552012877197681E-02,  8.254910144499771E-05,  4.513124975478068E+00,  1.353000829659760E+06, -1.884794201762404E-03,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -1.352462088921145E+06, -4.603435226285823E+03,  3.154315018184474E+04,  1.946416358499581E-03, -1.551508942211014E-02,  8.200733065861100E-05,  4.512580859846313E+00,  1.352837707897080E+06, -1.891169088842087E-03,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -1.352292980229968E+06, -5.943720597901338E+03,  3.155021205951893E+04,  1.968132628231740E-03, -1.551003163884145E-02,  8.146132540897983E-05,  4.512034909664645E+00,  1.352674036150172E+06, -1.897526271744894E-03,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -1.352121996231627E+06, -7.283568084205310E+03,  3.155722656833462E+04,  1.989827038145250E-03, -1.550495268411823E-02,  8.091079185271362E-05,  4.511487129256795E+00,  1.352509815715258E+06, -1.903870994757538E-03,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -1.351949138623305E+06, -8.622975719296963E+03,  3.156419330913180E+04,  2.011503864514338E-03, -1.549984933042555E-02,  8.035556684739698E-05,  4.510937521571504E+00,  1.352345047476349E+06, -1.910207560351442E-03,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -1.351774408772525E+06, -9.961941244729271E+03,  3.157111187355623E+04,  2.033166472329643E-03, -1.549471806402579E-02,  7.979559727984680E-05,  4.510386088448046E+00,  1.352179731984845E+06, -1.916539375708052E-03,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -1.351597807792927E+06, -1.130046209217095E+04,  3.157798185269322E+04,  2.054817386905793E-03, -1.548955524973203E-02,  7.923092007639312E-05,  4.509832830864283E+00,  1.352013869533901E+06, -1.922869024984470E-03,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -1.351419336613188E+06, -1.263853537870709E+04,  3.158480284404224E+04,  2.076458379360649E-03, -1.548435725926448E-02,  7.866164391471479E-05,  4.509277749161756E+00,  1.351847460225910E+06, -1.929198354637178E-03,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -1.351238996038302E+06, -1.397615791180549E+04,  3.159157445700522E+04,  2.098090556550040E-03, -1.547912056746401E-02,  7.808793315143212E-05,  4.508720843245452E+00,  1.351680504032386E+06, -1.935528562618325E-03,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -1.351056786803097E+06, -1.531332620139324E+04,  3.159829631708372E+04,  2.119714450901230E-03, -1.547384182153556E-02,  7.750999396055180E-05,  4.508162112757898E+00,  1.351513000846163E+06, -1.941860287080435E-03,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -1.350872709617941E+06, -1.665003647692623E+04,  3.160496806895659E+04,  2.141330111778615E-03, -1.546851788806566E-02,  7.692806214527285E-05,  4.507601557227628E+00,  1.351344950525898E+06, -1.948193696385463E-03,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -1.350686765206965E+06, -1.798628470767305E+04,  3.161158937860941E+04,  2.162937180187443E-03, -1.546314588098784E-02,  7.634239403462445E-05,  4.507039176193041E+00,  1.351176352933207E+06, -1.954528562327252E-03,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -1.350498954340375E+06, -1.932206662485152E+04,  3.161815993477532E+04,  2.184534962828906E-03, -1.545772317770162E-02,  7.575325840666457E-05,  4.506474969307031E+00,  1.351007207964029E+06, -1.960864332666844E-03,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -1.350309277860412E+06, -2.065737774466527E+04,  3.162467944972090E+04,  2.206122494375658E-03, -1.545224742376571E-02,  7.516093042455284E-05,  4.505908936420813E+00,  1.350837515573761E+06, -1.967200191915549E-03,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -1.350117736702475E+06, -2.199221339142371E+04,  3.163114765958505E+04,  2.227698592198629E-03, -1.544671653073399E-02,  7.456568682636527E-05,  4.505341077652066E+00,  1.350667275797682E+06, -1.973535114626342E-03,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -1.349924331911812E+06, -2.332656872023055E+04,  3.163756432434931E+04,  2.249261903324347E-03, -1.544112866869222E-02,  7.396780225880830E-05,  4.504771393438696E+00,  1.350496488767072E+06, -1.979867911001220E-03,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -1.349729064656469E+06, -2.466043873887419E+04,  3.164392922753261E+04,  2.270810944301819E-03, -1.543548225547230E-02,  7.336754653145764E-05,  4.504199884580478E+00,  1.350325154721698E+06, -1.986197265502942E-03,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -1.349531936237064E+06, -2.599381832868796E+04,  3.165024217568195E+04,  2.292344134854586E-03, -1.542977594377560E-02,  7.276518261029562E-05,  4.503626552270467E+00,  1.350153274019229E+06, -1.992521769352267E-03,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -1.349332948093902E+06, -2.732670226424269E+04,  3.165650299771600E+04,  2.313859826136320E-03, -1.542400860715551E-02,  7.216096519742886E-05,  4.503051398117847E+00,  1.349980847142086E+06, -1.998839947728986E-03,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -1.349132101811844E+06, -2.865908523180502E+04,  3.166271154416670E+04,  2.335356324348088E-03, -1.541817932556556E-02,  7.155513976959266E-05,  4.502474424163586E+00,  1.349807874702136E+06, -2.005150282431058E-03,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -1.348929399123316E+06, -2.999096184654710E+04,  3.166886768635369E+04,  2.356831910412106E-03, -1.541228737097271E-02,  7.094794197074535E-05,  4.501895632890149E+00,  1.349634357443603E+06, -2.011451230680859E-03,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -1.348724841909766E+06, -3.132232666852833E+04,  3.167497131551850E+04,  2.378284856330401E-03, -1.540633219336571E-02,  7.033959727407654E-05,  4.501315027226266E+00,  1.349460296244499E+06, -2.017741240700280E-03,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -1.348518432201826E+06, -3.265317421749293E+04,  3.168102234193868E+04,  2.399713438787456E-03, -1.540031340735579E-02,  6.973032084610191E-05,  4.500732610547610E+00,  1.349285692116825E+06, -2.024018764607073E-03,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -1.348310172178406E+06, -3.398349898653918E+04,  3.168702069403696E+04,  2.421115950483379E-03, -1.539423077947152E-02,  6.912031755983931E-05,  4.500148386674079E+00,  1.349110546205756E+06, -2.030282269112711E-03,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -1.348100064164888E+06, -3.531329545472271E+04,  3.169296631749647E+04,  2.442490709608680E-03, -1.538808421619134E-02,  6.850978211599482E-05,  4.499562359864278E+00,  1.348934859787992E+06, -2.036530244426943E-03,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -1.347888110630571E+06, -3.664255809865849E+04,  3.169885917438990E+04,  2.463836067793126E-03, -1.538187375273588E-02,  6.789889923988247E-05,  4.498974534807634E+00,  1.348758634269387E+06, -2.042761211695704E-03,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -1.347674314185483E+06, -3.797128140318840E+04,  3.170469924232805E+04,  2.485150416779573E-03, -1.537559954265814E-02,  6.728784392807767E-05,  4.498384916614564E+00,  1.348581871182005E+06, -2.048973729216654E-03,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -1.347458677576662E+06, -3.929945987117842E+04,  3.171048651363113E+04,  2.506432194179889E-03, -1.536926184801026E-02,  6.667678172968435E-05,  4.497793510804976E+00,  1.348404572180673E+06, -2.055166397789822E-03,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -1.347241203683978E+06, -4.062708803249059E+04,  3.171622099452547E+04,  2.527679888379648E-03, -1.536286103020505E-02,  6.606586904696083E-05,  4.497200323295351E+00,  1.348226739039108E+06, -2.061337865262304E-03,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000, -1.347021895515550E+06, -4.195416045219349E+04,  3.172190270436661E+04,  2.548892042871428E-03, -1.535639754138839E-02,  6.545525344691869E-05,  4.496605360384588E+00,  1.348048373645671E+06, -2.067486830547027E-03,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000, -1.346800756202823E+06, -4.328067173804557E+04,  3.172753167488952E+04,  2.570067260067631E-03, -1.534987191628156E-02,  6.484507397708575E-05,  4.496008628738773E+00,  1.347869477998806E+06, -2.073612047164024E-03,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000, -1.346577788995322E+06, -4.460661654729131E+04,  3.173310794948633E+04,  2.591204204753919E-03, -1.534328476440235E-02,  6.423546148341328E-05,  4.495410135374970E+00,  1.347690054202175E+06, -2.079712326464507E-03,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000, -1.346352997255123E+06, -4.593198959279832E+04,  3.173863158251134E+04,  2.612301607260599E-03, -1.533663676257939E-02,  6.362653892795240E-05,  4.494809887644108E+00,  1.347510104459531E+06, -2.085786540615038E-03,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000, -1.346126384451064E+06, -4.725678564855743E+04,  3.174410263861368E+04,  2.633358266417183E-03, -1.532992864767149E-02,  6.301842170732593E-05,  4.494207893213063E+00,  1.347329631069346E+06, -2.091833625407688E-03,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000, -1.345897954152706E+06, -4.858099955455923E+04,  3.174952119209745E+04,  2.654373052342028E-03, -1.532316120940211E-02,  6.241121797432702E-05,  4.493604160045918E+00,  1.347148636419191E+06, -2.097852582949654E-03,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -1.345667710024053E+06, -4.990462622105313E+04,  3.175488732631003E+04,  2.675344909105433E-03, -1.531633528321629E-02,  6.180502896624852E-05,  4.492998696384482E+00,  1.346967122979900E+06, -2.103842484273050E-03,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000, -1.345435655817055E+06, -5.122766063218688E+04,  3.176020113305913E+04,  2.696272857290885E-03, -1.530945174306460E-02,  6.119994934518022E-05,  4.492391510728047E+00,  1.346785093299495E+06, -2.109802471892909E-03,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000, -1.345201795364890E+06, -5.255009784901588E+04,  3.176546271206007E+04,  2.717155996465261E-03, -1.530251149401537E-02,  6.059606755703419E-05,  4.491782611812432E+00,  1.346602549996909E+06, -2.115731762328394E-03,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000, -1.344966132575035E+06, -5.387193301186314E+04,  3.177067217041512E+04,  2.737993507554803E-03, -1.529551546459296E-02,  5.999346621788585E-05,  4.491172008588289E+00,  1.346419495755480E+06, -2.121629648589310E-03,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000, -1.344728671422137E+06, -5.519316134200155E+04,  3.177582962212785E+04,  2.758784655109421E-03, -1.528846459873548E-02,  5.939222253810439E-05,  4.490559710198710E+00,  1.346235933316239E+06, -2.127495502616729E-03,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000, -1.344489415940698E+06, -5.651377814262094E+04,  3.178093518765615E+04,  2.779528789423529E-03, -1.528135984726100E-02,  5.879240879670330E-05,  4.489945725956132E+00,  1.346051865470983E+06, -2.133328777653360E-03,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000, -1.344248370217578E+06, -5.783377879903247E+04,  3.178598899350892E+04,  2.800225348467071E-03, -1.527420215872646E-02,  5.819409288061305E-05,  4.489330065318579E+00,  1.345867295055157E+06, -2.139129010505854E-03,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -1.344005538384350E+06, -5.915315877805244E+04,  3.179099117189276E+04,  2.820873859565612E-03, -1.526699246955803E-02,  5.759733890572331E-05,  4.488712737865272E+00,  1.345682224940540E+06, -2.144895823647804E-03,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000, -1.343760924609516E+06, -6.047191362649841E+04,  3.179594186041649E+04,  2.841473940679482E-03, -1.525973169332030E-02,  5.700220793954363E-05,  4.488093753271663E+00,  1.345496658027757E+06, -2.150628927024837E-03,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000, -1.343514533090641E+06, -6.179003896871051E+04,  3.180084120186393E+04,  2.862025301217470E-03, -1.525242070897401E-02,  5.640875885169674E-05,  4.487473121284022E+00,  1.345310597238669E+06, -2.156328119510705E-03,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000, -1.343266368046437E+06, -6.310753050302272E+04,  3.180568934404494E+04,  2.882527742185955E-03, -1.524506034805063E-02,  5.581704930701214E-05,  4.486850851693643E+00,  1.345124045508631E+06, -2.161993289826426E-03,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000, -1.343016433708878E+06, -6.442438399705357E+04,  3.181048643974231E+04,  2.902981155366378E-03, -1.523765138039111E-02,  5.522713696469103E-05,  4.486226954310926E+00,  1.344937005778726E+06, -2.167624416640371E-03,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000, -1.342764734315428E+06, -6.574059528171901E+04,  3.181523264676948E+04,  2.923385521445786E-03, -1.523019449864398E-02,  5.463908087046700E-05,  4.485601438939530E+00,  1.344749480988019E+06, -2.173221567776193E-03,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000, -1.342511274101500E+06, -6.705616024383191E+04,  3.181992812816049E+04,  2.943740906566515E-03, -1.522269030106718E-02,  5.405294312927581E-05,  4.484974315350974E+00,  1.344561474065935E+06, -2.178784898026599E-03,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000, -1.342256057293284E+06, -6.837107481714328E+04,  3.182457305251763E+04,  2.964047456939907E-03, -1.521513927264044E-02,  5.346879089011651E-05,  4.484345593260073E+00,  1.344372987924905E+06, -2.184314645231260E-03,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000, -1.341999088101150E+06, -6.968533497167660E+04,  3.182916759454580E+04,  2.984305391028636E-03, -1.520754176444145E-02,  5.288669869234902E-05,  4.483715282301839E+00,  1.344184025453432E+06, -2.189811124139626E-03,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000, -1.341740370713850E+06, -7.099893670120402E+04,  3.183371193580736E+04,  3.004514988662873E-03, -1.519989797125073E-02,  5.230675123439350E-05,  4.483083392010527E+00,  1.343994589509813E+06, -2.195274717440084E-03,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000, -1.341479909293823E+06, -7.231187600871219E+04,  3.183820626573688E+04,  3.024676576317081E-03, -1.519220790742678E-02,  5.172904663244826E-05,  4.482449931801772E+00,  1.343804682916785E+06, -2.200705863195063E-03,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000, -1.341217707973967E+06, -7.362414888971471E+04,  3.184265078296109E+04,  3.044790507636805E-03, -1.518447138123519E-02,  5.115370023780347E-05,  4.481814910958963E+00,  1.343614308457439E+06, -2.206105037776785E-03,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000, -1.340953770856338E+06, -7.493575131329331E+04,  3.184704569697507E+04,  3.064857138168288E-03, -1.517668796802231E-02,  5.058084907698032E-05,  4.481178338625329E+00,  1.343423468872844E+06, -2.211472733249396E-03,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000, -1.340688102013322E+06, -7.624667920079365E+04,  3.185139123023107E+04,  3.084876793108237E-03, -1.516885698289627E-02,  5.001065696917141E-05,  4.480540223803450E+00,  1.343232166861906E+06, -2.216809427989924E-03,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -1.340420705491947E+06, -7.755692840217464E+04,  3.185568762070017E+04,  3.104849726756437E-03, -1.516097745391560E-02,  4.944332036018080E-05,  4.479900575364415E+00,  1.343040405084112E+06, -2.222115549181705E-03,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000, -1.340151585322104E+06, -7.886649467011161E+04,  3.185993512496960E+04,  3.124776072220289E-03, -1.515304809718814E-02,  4.887907489142980E-05,  4.479259402069104E+00,  1.342848186165906E+06, -2.227391425649373E-03,
